shopee,NIL,Under Armour,Under Armour UA Women's Mojo 2 Sportstyle Shoes,"12%OFF, 10%OFF, 10%OFF",No Price Reduction,$79.00,0,https://shopee.sg/Under-Armour-UA-Women's-Mojo-2-Sportstyle-Shoes-i.252648730.13706077609?sp_atk=7ca897ae-3ab5-42d3-b171-b5af6690ecc4&xptdk=7ca897ae-3ab5-42d3-b171-b5af6690ecc4,https://down-sg.img.susercontent.com/file/sg-11134201-7qvf9-livgz5ka16a552,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Infinite 3 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$199.00,$119.40,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Infinite-3-Running-Shoes-i.252648730.13510365176?sp_atk=dd336d81-fd62-4fa1-9bcf-b97be903b814&xptdk=dd336d81-fd62-4fa1-9bcf-b97be903b814,https://down-sg.img.susercontent.com/file/sg-11134201-7qvg9-livgm00v1fg341,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's Charged Breathe Bliss PS Sportstyle Shoes,"12%OFF, 10%OFF, 10%OFF",$129.00,$77.40 - $129.00,0,https://shopee.sg/Under-Armour-UA-Women's-Charged-Breathe-Bliss-PS-Sportstyle-Shoes-i.252648730.13405415319?sp_atk=b5a57dbc-7635-4072-aebd-061798fa1d25&xptdk=b5a57dbc-7635-4072-aebd-061798fa1d25,https://down-sg.img.susercontent.com/file/sg-11134201-7qvf3-livh0a1stojz77,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Machina 2 SE Running Shoes,"12%OFF, 10%OFF, 10%OFF",$229.00,$137.40,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Machina-2-SE-Running-Shoes-i.252648730.12805429512?sp_atk=92be75cb-18af-4f21-a6a7-be117a9a3882&xptdk=92be75cb-18af-4f21-a6a7-be117a9a3882,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfv-livh225r337xb1,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Mega 2 Clone Running Shoes,"12%OFF, 10%OFF, 10%OFF",$219.00,$131.40,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Mega-2-Clone-Running-Shoes-i.252648730.12605428938?sp_atk=0912e176-d978-423e-a943-c7c9aab7729a&xptdk=0912e176-d978-423e-a943-c7c9aab7729a,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfd-livh2vyfd5df8f,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Sonic 4 Storm Running Shoes,"12%OFF, 10%OFF, 10%OFF",$199.00,$119.40,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Sonic-4-Storm-Running-Shoes-i.252648730.12378704863?sp_atk=c64df9d0-ae6d-4e76-b368-ed95223c79e4&xptdk=c64df9d0-ae6d-4e76-b368-ed95223c79e4,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfn-livh3jd3888x9d,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Revenant Sportstyle Shoes,"12%OFF, 10%OFF, 10%OFF",$139.00,$83.40,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Revenant-Sportstyle-Shoes-i.252648730.12305431081?sp_atk=c926f1eb-8f2a-4719-a43a-d93d44f05f8c&xptdk=c926f1eb-8f2a-4719-a43a-d93d44f05f8c,https://down-sg.img.susercontent.com/file/sg-11134201-7qvep-livh3u4fd6kva8,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's HOVR™ Sonic 4 Running Shoes,"12%OFF, 10%OFF, 10%OFF",No Price Reduction,$179.00,0,https://shopee.sg/Under-Armour-UA-Women's-HOVR™-Sonic-4-Running-Shoes-i.252648730.12110380298?sp_atk=7c756bad-0118-4b78-b83c-01242da9251f&xptdk=7c756bad-0118-4b78-b83c-01242da9251f,https://down-sg.img.susercontent.com/file/sg-11134201-7qved-livh4ehhkg377a,04-08-2023
shopee,NIL,Under Armour,Under Armour UA Women's TriBase™ Reign 3 WIT Training Shoes,"12%OFF, 10%OFF, 10%OFF",$179.00,$107.40,0,https://shopee.sg/Under-Armour-UA-Women's-TriBase™-Reign-3-WIT-Training-Shoes-i.252648730.11764682536?sp_atk=588c2e21-fd14-4541-847e-c6a5e90be16a&xptdk=588c2e21-fd14-4541-847e-c6a5e90be16a,https://down-sg.img.susercontent.com/file/sg-11134201-7qvds-livgobu0cs5r41,04-08-2023
shopee,NIL,Under Armour,Under Armour Women's UA Ansa Graphic Slides,"10%OFF, 10%OFF, 12%OFF",No Price Reduction,$39.00,0,https://shopee.sg/Under-Armour-Women's-UA-Ansa-Graphic-Slides-i.252648730.10750923797?sp_atk=43f1caa9-1765-41a1-a70c-576a09e2348e&xptdk=43f1caa9-1765-41a1-a70c-576a09e2348e,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdx-livh7byb891d6b,04-08-2023
