shopee,Running,Asics,ASICS Men GEL-KAYANO 29 Running Shoes in Cherry Tomato/Black,"10%Coins Cashback, 5%OFF",$259.00 ,$181.30 ,7,https://shopee.sg/ASICS-Men-GEL-KAYANO-29-Running-Shoes-in-Cherry-Tomato-Black-i.455553838.23940566305?sp_atk=3bdc0e7a-867b-4175-98be-62a4c0cacd5e&xptdk=3bdc0e7a-867b-4175-98be-62a4c0cacd5e,https://down-sg.img.susercontent.com/file/sg-11134207-7qvdy-lfznfa0zykqce9,No product description available.,03-08-23
shopee,Running,Under Armour,Under Armour UA Womens' HOVR™ Sonic 5 Running Shoes,"12%OFF, 10%OFF, 10%OFF",$179.00 ,$107.40 - $179.00,7,https://shopee.sg/Under-Armour-UA-Womens'-HOVR™-Sonic-5-Running-Shoes-i.252648730.21974089772?sp_atk=455e819a-9675-4039-a971-efd49b8306e6&xptdk=455e819a-9675-4039-a971-efd49b8306e6,https://down-sg.img.susercontent.com/file/sg-11134201-7qvds-livghtn926fhf3,No product description available.,03-08-23
shopee,Running,Asics,ASICS Women NOVABLAST 2 LE Running Shoes in Deep Plum/Barely Rose,"10%Coins Cashback, 5%OFF",$199.00 ,$119.40 ,7,https://shopee.sg/ASICS-Women-NOVABLAST-2-LE-Running-Shoes-in-Deep-Plum-Barely-Rose-i.455553838.21750009425?sp_atk=f9cd88bb-8b47-46b6-93bf-e67e7eb86d14&xptdk=f9cd88bb-8b47-46b6-93bf-e67e7eb86d14,https://down-sg.img.susercontent.com/file/ed42a61a0f25f98cf2b125d2354c3d4b,No product description available.,03-08-23
shopee,Running,Puma,PUMA Deviate NITRO 2 Run 75 Running Shoes Men (Black),NA,No Price Reduction,$239.00 ,7,https://shopee.sg/PUMA-Deviate-NITRO-2-Run-75-Running-Shoes-Men-(Black)-i.341363989.21378965439?sp_atk=5dc90433-de99-4d3a-a4b3-da9a9952c55f&xptdk=5dc90433-de99-4d3a-a4b3-da9a9952c55f,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdc-lftd6x7xmrdx6e,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men GT-2000 10 (2E) Running Shoes in Deep Ocean/New Leaf,"10%Coins Cashback, 5%OFF",$189.00 ,$132.30 ,8,https://shopee.sg/ASICS-Men-GT-2000-10-(2E)-Running-Shoes-in-Deep-Ocean-New-Leaf-i.455553838.21257028381?sp_atk=6709fc52-fdf3-4c65-8696-b0db124e7081&xptdk=6709fc52-fdf3-4c65-8696-b0db124e7081,https://down-sg.img.susercontent.com/file/sg-11134201-22100-m9t3cu17m1ivc7,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men GEL-DS TRAINER 26 Running Shoes in Lake Drive/Shocking Orange,NA,$189.00 ,$113.40 ,7,https://shopee.sg/ASICS-Men-GEL-DS-TRAINER-26-Running-Shoes-in-Lake-Drive-Shocking-Orange-i.455553838.21171129118?sp_atk=c98d2092-8546-4302-b990-f1c4cd2ae66e&xptdk=c98d2092-8546-4302-b990-f1c4cd2ae66e,https://down-sg.img.susercontent.com/file/sg-11134207-23010-02z77dd5i8lvf5,No product description available.,03-08-23
shopee,Running,Under Armour,Under Armour UA Women's HOVR ™ Turbulence Running Shoes,"12%OFF, 10%OFF, 10%OFF",$129.00 ,$77.40 ,7,https://shopee.sg/Under-Armour-UA-Women's-HOVR-™-Turbulence-Running-Shoes-i.252648730.20774449238?sp_atk=4228c78b-c9ad-4e52-b9e2-077e975f4416&xptdk=4228c78b-c9ad-4e52-b9e2-077e975f4416,https://down-sg.img.susercontent.com/file/sg-11134201-7qveo-livgkmmlab1vd3,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men VERSABLAST 2 Running Shoes in Midnight/Azure,"10%Coins Cashback, 5%OFF",$99.00 ,$69.30 ,7,https://shopee.sg/ASICS-Men-VERSABLAST-2-Running-Shoes-in-Midnight-Azure-i.455553838.19457032726?sp_atk=8a37dd3c-7e39-475a-9123-888c9dff8380&xptdk=8a37dd3c-7e39-475a-9123-888c9dff8380,https://down-sg.img.susercontent.com/file/sg-11134201-22100-kgsi36ujn1iv7f,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men GEL-KAYANO LITE 2 Running Shoes in Metropolis/Lake Drive,NA,$259.00 ,$129.50 ,7,https://shopee.sg/ASICS-Men-GEL-KAYANO-LITE-2-Running-Shoes-in-Metropolis-Lake-Drive-i.455553838.19224084917?sp_atk=9703b21d-d1a5-4889-96ab-a19602520ce8&xptdk=9703b21d-d1a5-4889-96ab-a19602520ce8,https://down-sg.img.susercontent.com/file/3c029acb3742e178e3c40ec072ef7199,No product description available.,03-08-23
shopee,Running,Adidas,adidas Running Racer TR21 Shoes Men Black GX0902,$5 OFF,$119.00 ,$83.30 ,7,https://shopee.sg/adidas-Running-Racer-TR21-Shoes-Men-Black-GX0902-i.265436651.19172578735?sp_atk=418dfa0a-cb93-4b98-a787-5d9e0924d873&xptdk=418dfa0a-cb93-4b98-a787-5d9e0924d873,https://down-sg.img.susercontent.com/file/sg-11134201-7qvf1-ljy4xksmqbmef2,No product description available.,03-08-23
shopee,Running,Adidas,adidas Running EQ21 Run Shoes Men Grey H00519,$5 OFF,$119.00 ,$83.30 ,7,https://shopee.sg/adidas-Running-EQ21-Run-Shoes-Men-Grey-H00519-i.265436651.18348035402?sp_atk=c3f13033-b1f6-48e5-b2b5-9f257c321554&xptdk=c3f13033-b1f6-48e5-b2b5-9f257c321554,https://down-sg.img.susercontent.com/file/sg-11134201-7qven-ljy43dknsc1x47,No product description available.,03-08-23
shopee,Running,Asics,ASICS Women GT-2000 10 (D) Running Shoes in Dive Blue/Orchid,"10%Coins Cashback, 5%OFF",$189.00 ,$132.30 ,7,https://shopee.sg/ASICS-Women-GT-2000-10-(D)-Running-Shoes-in-Dive-Blue-Orchid-i.455553838.11398370804?sp_atk=26857595-8a04-4acb-8fe8-37e4f64e4e5c&xptdk=26857595-8a04-4acb-8fe8-37e4f64e4e5c,https://down-sg.img.susercontent.com/file/sg-11134201-22100-tinij1yrn1ivd0,No product description available.,03-08-23
shopee,Running,Adidas,adidas Running Energyfalcon Shoes Men White FW2382,$5 OFF,$100.00 ,$70.00 ,7,https://shopee.sg/adidas-Running-Energyfalcon-Shoes-Men-White-FW2382-i.265436651.6345520612?sp_atk=5bfd606c-4bcb-4fe8-bc06-e4716b611138&xptdk=5bfd606c-4bcb-4fe8-bc06-e4716b611138,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdo-ljy1yizebg2ab7,No product description available.,03-08-23
shopee,Running,Asics,ASICS Men GEL-CUMULUS 24 LITE-SHOW Running Shoes in Black/New Leaf,"10%Coins Cashback, 5%OFF",$189.00 ,$132.30 ,6,https://shopee.sg/ASICS-Men-GEL-CUMULUS-24-LITE-SHOW-Running-Shoes-in-Black-New-Leaf-i.455553838.21579130117?sp_atk=f2512d76-aac0-47e9-a14e-d08f5ddaf8d8&xptdk=f2512d76-aac0-47e9-a14e-d08f5ddaf8d8,https://down-sg.img.susercontent.com/file/sg-11134207-7qvd3-lfzn2gh18eic3e,No product description available.,03-08-23
shopee,Running,Adidas,adidas Running Ultraboost 22 Shoes Men Grey GX5460,$5 OFF,$279.00 ,$195.30 ,6,https://shopee.sg/adidas-Running-Ultraboost-22-Shoes-Men-Grey-GX5460-i.265436651.15200096429?sp_atk=b994a4b5-29ef-4be8-b325-b62e7c072277&xptdk=b994a4b5-29ef-4be8-b325-b62e7c072277,https://down-sg.img.susercontent.com/file/sg-11134201-7qvel-ljy4rae4311a7a,No product description available.,03-08-23
