Running,Puma,PUMA Softride Sophia Women's Running Shoes,$119.00 ,$61.50 - $72.00,9,https://shopee.sg/PUMA-Softride-Sophia-Women's-Running-Shoes-i.341363989.23907410462?sp_atk=5746d289-3e69-47ae-835b-8009622ffc8d&xptdk=5746d289-3e69-47ae-835b-8009622ffc8d,https://down-sg.img.susercontent.com/file/sg-11134201-23030-4ed9syvhdoova4,26-07-23
Running,Puma,PUMA Softride Sophia Slip Shine Women's Running Shoes,$119.00 ,$72.00 ,9,https://shopee.sg/PUMA-Softride-Sophia-Slip-Shine-Women's-Running-Shoes-i.341363989.20659087023?sp_atk=0e84bf55-e81c-4f35-a91e-5ed3ddddf62b&xptdk=0e84bf55-e81c-4f35-a91e-5ed3ddddf62b,https://down-sg.img.susercontent.com/file/sg-11134201-22110-sif1vjdreejv8c,26-07-23
Running,Asics,ASICS Men GEL-KAYANO 29 Running Shoes in Cherry Tomato/Black,$259.00 ,$181.30 ,8,https://shopee.sg/ASICS-Men-GEL-KAYANO-29-Running-Shoes-in-Cherry-Tomato-Black-i.455553838.23940566305?sp_atk=44f2a4b3-e97d-4d4c-b55d-a4c06e266062&xptdk=44f2a4b3-e97d-4d4c-b55d-a4c06e266062,https://down-sg.img.susercontent.com/file/sg-11134207-7qvdy-lfznfa0zykqce9,26-07-23
Running,Puma,PUMA Enzo 2 Men's Running Shoes,$129.00 ,$91.00 - $129.00,8,https://shopee.sg/PUMA-Enzo-2-Men's-Running-Shoes-i.341363989.22500883177?sp_atk=f4213df1-80db-4095-bde5-519a90c51773&xptdk=f4213df1-80db-4095-bde5-519a90c51773,https://down-sg.img.susercontent.com/file/sg-11134201-23030-9xcy6bizvwov99,26-07-23
Running,Adidas,adidas Running Galaxy 6 Shoes Women White HP2415,$79.00 ,$63.20 ,8,https://shopee.sg/adidas-Running-Galaxy-6-Shoes-Women-White-HP2415-i.265436651.22366849614?sp_atk=3b553846-9f65-4bf6-840c-2609581f2473&xptdk=3b553846-9f65-4bf6-840c-2609581f2473,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdq-ljm6ie2glh2v01,26-07-23
Running,Asics,ASICS Men GEL-EXCITE 9 Running Shoes in Sheet Rock/Electric Blue,$109.00 ,$76.30 ,9,https://shopee.sg/ASICS-Men-GEL-EXCITE-9-Running-Shoes-in-Sheet-Rock-Electric-Blue-i.455553838.21557030628?sp_atk=3d1f5840-215f-40ec-9c92-7ea4a9f6af42&xptdk=3d1f5840-215f-40ec-9c92-7ea4a9f6af42,https://down-sg.img.susercontent.com/file/sg-11134201-22100-ty8w9m9gn1iva0,26-07-23
Running,Asics,ASICS Men GEL-KAYANO LITE 2 Running Shoes in Metropolis/Lake Drive,$259.00 ,$129.50 ,8,https://shopee.sg/ASICS-Men-GEL-KAYANO-LITE-2-Running-Shoes-in-Metropolis-Lake-Drive-i.455553838.19224084917?sp_atk=0df2d740-2bd6-49da-8350-b428751ff091&xptdk=0df2d740-2bd6-49da-8350-b428751ff091,https://down-sg.img.susercontent.com/file/3c029acb3742e178e3c40ec072ef7199,26-07-23
Running,Adidas,adidas Running Runfalcon 3.0 Shoes Men Black HP7544,NA,$79.00 ,7,https://shopee.sg/adidas-Running-Runfalcon-3.0-Shoes-Men-Black-HP7544-i.265436651.23740798806?sp_atk=d782bef8-3854-4fd7-92e9-1cf49dc5cf88&xptdk=d782bef8-3854-4fd7-92e9-1cf49dc5cf88,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfp-lfj54cxp3cv68f,26-07-23
Running,Asics,ASICS Men DYNABLAST 3 Running Shoes in Deep Ocean/Light Steel,$149.00 ,$104.30 ,5,https://shopee.sg/ASICS-Men-DYNABLAST-3-Running-Shoes-in-Deep-Ocean-Light-Steel-i.455553838.23440566073?sp_atk=16890a84-fe84-43ed-9da3-0905bdb2ced2&xptdk=16890a84-fe84-43ed-9da3-0905bdb2ced2,https://down-sg.img.susercontent.com/file/sg-11134207-7qvfe-lfznebhydegke2,26-07-23
Running,Under Armour,Under Armour UA Womens' HOVR™ Sonic 5 Running Shoes,$179.00 ,$107.40 - $179.00,7,https://shopee.sg/Under-Armour-UA-Womens'-HOVR™-Sonic-5-Running-Shoes-i.252648730.21974089772?sp_atk=1598f349-0d08-494f-9292-d38d1acf26df&xptdk=1598f349-0d08-494f-9292-d38d1acf26df,https://down-sg.img.susercontent.com/file/sg-11134201-7qvds-livghtn926fhf3,26-07-23
