NIL,Skechers,Skechers Men GOwalk 6 Shoes - 216275-BBK Air-Cooled Goga Mat,NA,$119.00 ,6,https://shopee.sg/Skechers-Men-GOwalk-6-Shoes-216275-BBK-Air-Cooled-Goga-Mat-i.84710867.20888096367?sp_atk=e79da091-73d2-45db-8b3d-d759a46391bd&xptdk=e79da091-73d2-45db-8b3d-d759a46391bd,https://down-sg.img.susercontent.com/file/sg-11134201-7qvcp-litwzh1reuiuc3,26-07-23
NIL,Skechers,Skechers Men Sport Air Cushioning Binson walking Shoes - 232560-BKW Air-Cooled Memory Foam,$119.00 ,$79.00 ,6,https://shopee.sg/Skechers-Men-Sport-Air-Cushioning-Binson-walking-Shoes-232560-BKW-Air-Cooled-Memory-Foam-i.84710867.20738937190?sp_atk=2e2e3acb-21f9-4088-946e-90287501bb87&xptdk=2e2e3acb-21f9-4088-946e-90287501bb87,https://down-sg.img.susercontent.com/file/sg-11134201-7qvey-litwzqcdt6f5c6,26-07-23
NIL,Skechers,Skechers Men Foamies GOwalk 5 Key Choice Walking Shoes - 243032-BBK Anti-Odor,NA,$69.00 ,6,https://shopee.sg/Skechers-Men-Foamies-GOwalk-5-Key-Choice-Walking-Shoes-243032-BBK-Anti-Odor-i.84710867.23939654922?sp_atk=2661b872-819e-4e23-a849-b7d5a7f0083d&xptdk=2661b872-819e-4e23-a849-b7d5a7f0083d,https://down-sg.img.susercontent.com/file/sg-11134201-7qvf5-litwppy5a7m563,26-07-23
NIL,Skechers,Skechers Men Slip-Ins Sport D'Lux Walker Orford walking Shoes - 232455-BBK Air-Cooled Memory Foam Stretch Fit,NA,$139.00 ,6,https://shopee.sg/Skechers-Men-Slip-Ins-Sport-D'Lux-Walker-Orford-walking-Shoes-232455-BBK-Air-Cooled-Memory-Foam-Stretch-Fit-i.84710867.22440626553?sp_atk=ac872cef-a283-4ad6-907b-c02f70cdcaf1&xptdk=ac872cef-a283-4ad6-907b-c02f70cdcaf1,https://down-sg.img.susercontent.com/file/sg-11134201-7qvcu-litwv3zv8n4d46,26-07-23
NIL,Skechers,Skechers Online Exclusive Men Max Cushioning Hyper Craze Bounce Shoes - 220693-NVY Air-Cooled Goga Mat,NA,$179.00 ,6,https://shopee.sg/Skechers-Online-Exclusive-Men-Max-Cushioning-Hyper-Craze-Bounce-Shoes-220693-NVY-Air-Cooled-Goga-Mat-i.84710867.20738937174?sp_atk=f657c391-f3c7-4dd3-8742-1f96a5f914d9&xptdk=f657c391-f3c7-4dd3-8742-1f96a5f914d9,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdz-litwzsh8q3v118,26-07-23
NIL,Skechers,Skechers Men Sport Track Syntac walking Shoes - 232398-NVY Memory Foam Machine Washable,$119.00 ,$79.00 ,6,https://shopee.sg/Skechers-Men-Sport-Track-Syntac-walking-Shoes-232398-NVY-Memory-Foam-Machine-Washable-i.84710867.20338937192?sp_atk=85e92073-5d34-464f-93ec-82efd958d24b&xptdk=85e92073-5d34-464f-93ec-82efd958d24b,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfv-litx0ie2rls636,26-07-23
NIL,Skechers,Skechers Online Exclusive Men Pokémon Sport Court 92 Walking Shoes - 802001-WGR Air-Cooled Memory Foam,NA,$119.00 ,5,https://shopee.sg/Skechers-Online-Exclusive-Men-Pokémon-Sport-Court-92-Walking-Shoes-802001-WGR-Air-Cooled-Memory-Foam-i.84710867.20665928984?sp_atk=9ac7621b-670f-4013-b9bc-77efb52cda2b&xptdk=9ac7621b-670f-4013-b9bc-77efb52cda2b,https://down-sg.img.susercontent.com/file/sg-11134201-7qveo-ljnkyeckbrfbc9,26-07-23
NIL,Skechers,"Skechers Men Work Nampa Slip Resistant Work Shoes - 77156-BLK Memory Foam Electrical Hazard, Relaxed Fit",$109.00 ,$89.00 ,5,https://shopee.sg/Skechers-Men-Work-Nampa-Slip-Resistant-Work-Shoes-77156-BLK-Memory-Foam-Electrical-Hazard-Relaxed-Fit-i.84710867.18875289027?sp_atk=e0727c19-20c1-4354-b08b-473f919fe9dc&xptdk=e0727c19-20c1-4354-b08b-473f919fe9dc,https://down-sg.img.susercontent.com/file/sg-11134201-7qvfh-litx4mamg0744b,26-07-23
NIL,Skechers,Skechers Online Exclusive Men SKECHERS Street Uno Shoes - 232250-NTRD Air-Cooled Memory Foam,NA,$119.00 ,5,https://shopee.sg/Skechers-Online-Exclusive-Men-SKECHERS-Street-Uno-Shoes-232250-NTRD-Air-Cooled-Memory-Foam-i.84710867.20947947499?sp_atk=804386d4-7a5d-4b2b-a258-249da83ec123&xptdk=804386d4-7a5d-4b2b-a258-249da83ec123,https://down-sg.img.susercontent.com/file/sg-11134201-7qvdb-litwz66jbcvrea,26-07-23
NIL,Skechers,Skechers Men Sport D'Lux Fitness Roam Free walking Shoes - 232358-NVY Air-Cooled Memory Foam Machine Washable,NA,$129.00 ,5,https://shopee.sg/Skechers-Men-Sport-D'Lux-Fitness-Roam-Free-walking-Shoes-232358-NVY-Air-Cooled-Memory-Foam-Machine-Washable-i.84710867.17273516034?sp_atk=d64841fe-6ca2-4421-a8f1-c5f50d96a2dd&xptdk=d64841fe-6ca2-4421-a8f1-c5f50d96a2dd,https://down-sg.img.susercontent.com/file/sg-11134201-7qveq-litx6ubj7xbn5b,26-07-23
